ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
940603,2,0,0,2,1,0,-0.18320901593948316,1,1,0,1,10238,0.11727307639707303,0,1,0,1,0
354689,0,0,0,0,0,3,-0.7823569765772938,0,0,0,0,10238,0.11727307639707303,0,0,0,0,1
740592,1,1,0,1,0,0,-0.5550228820332059,1,1,0,1,10238,-0.6404040237803992,1,2,0,0,0
123150,3,0,0,3,2,2,0.20829533040201245,1,0,1,1,10238,-0.26156547369166305,0,4,2,1,0
564890,2,0,0,1,1,3,-0.0030433877364575575,1,1,0,1,32765,-0.6404040237803992,0,2,1,1,0
299429,1,0,0,0,2,2,-0.0030433877364575575,1,0,0,1,10238,0.002486210617670396,0,0,0,0,0
949426,1,1,0,1,0,0,0.04595123075839945,1,0,1,1,10238,0.11727307639707303,0,0,0,0,0
455304,2,1,0,1,0,0,-0.0769587727094344,0,1,1,0,10238,-0.26156547369166305,0,3,0,1,0
513675,3,1,0,3,0,2,1.0203610334739819,1,1,1,1,32765,-2.1557582241353437,0,13,6,3,0
617387,1,1,0,1,0,0,-0.8407809349603713,1,1,0,0,10238,1.6326272767520174,0,0,0,1,0
436863,0,1,0,0,0,3,-0.10717343573650293,0,1,1,0,10238,0.11727307639707303,0,0,0,0,1
227991,1,1,0,0,2,0,-0.0030433877364575575,0,1,0,1,21217,0.002486210617670396,0,0,0,0,1
677307,1,0,0,0,0,0,0.28529272646623544,0,1,0,1,10238,-0.26156547369166305,0,0,0,0,1
5656,2,1,0,2,2,2,1.046617096022239,1,0,1,1,10238,0.002486210617670396,0,6,0,2,0
818173,2,1,0,2,2,2,1.844204742771433,1,0,1,1,10238,0.11727307639707303,0,2,0,2,0
62863,3,1,0,2,2,2,-0.12442571808805028,1,1,1,1,10238,0.11727307639707303,0,2,0,6,0
143410,2,0,0,2,2,0,0.640267193382362,0,1,0,0,10238,2.39030437692949,0,0,0,2,0
795527,1,0,0,1,0,3,-1.166937840786606,0,1,1,1,32765,-1.7769196740466076,1,1,0,0,1
513598,2,1,0,2,2,2,0.6845758453871622,1,1,1,1,10238,0.11727307639707303,0,3,0,2,0
373533,3,0,0,2,0,2,-0.0030433877364575575,1,1,1,1,10238,0.11727307639707303,0,2,0,2,0
121496,2,1,0,0,1,0,0.2539825153406964,1,0,1,1,10238,-1.7769196740466076,0,0,0,0,0
368915,0,1,0,0,0,3,-0.8901359599647899,1,1,0,0,10238,1.2537887266632812,0,0,0,0,1
309619,2,1,0,1,2,0,-0.0030433877364575575,0,0,1,0,10238,1.6326272767520174,0,1,2,0,1
348146,1,0,0,1,1,1,-1.998684154511729,0,1,0,0,10238,0.11727307639707303,0,0,0,2,1
847312,1,1,0,1,2,2,1.2681181138733277,1,1,1,0,10238,0.11727307639707303,0,1,2,1,0
268799,1,1,0,1,0,0,-0.3234240679066946,1,1,0,1,32765,-1.0192425738691353,0,2,1,0,1
440272,2,1,0,2,2,2,0.666351369472697,1,1,0,1,32765,-0.6404040237803992,0,8,0,3,0
196570,2,0,0,1,2,2,2.0458614240186983,1,0,1,1,10238,1.6326272767520174,0,3,1,0,0
402571,1,0,0,1,2,3,-0.0030433877364575575,0,1,0,1,10238,0.49611162648580914,0,1,0,4,0
463229,1,0,0,1,0,1,-0.6847146596549468,0,1,1,0,92101,-1.0192425738691353,0,1,0,0,1
297854,2,1,0,2,0,2,1.3126559221600513,1,1,1,1,10238,-0.6404040237803992,0,9,0,2,0
975718,2,0,0,0,2,2,-0.24784230428998116,1,0,1,1,10238,-0.6404040237803992,0,0,0,0,0
488658,2,0,0,2,2,2,0.8436033301176947,1,1,0,1,10238,0.49611162648580914,0,0,0,2,0
320313,1,0,0,1,0,2,0.6120906324384581,1,1,1,1,10238,-1.7769196740466076,0,2,0,2,0
323129,2,1,0,0,0,2,1.2679970150251572,1,0,0,1,10238,-0.26156547369166305,0,0,0,0,0
642860,1,1,0,1,0,3,-1.6140583998139435,0,1,0,0,10238,2.39030437692949,0,0,0,0,0
445056,1,1,0,1,2,2,0.5633127092685327,1,1,1,1,10238,-1.0192425738691353,0,2,1,1,0
531284,2,1,0,2,2,2,0.6575959766400931,1,1,0,1,10238,0.002486210617670396,0,2,2,1,0
662855,3,0,0,0,2,2,1.0788941732852075,1,0,1,1,10238,-1.7769196740466076,0,0,0,0,0
881496,1,0,0,1,1,0,0.7632841302895539,1,1,1,1,10238,1.2537887266632812,0,0,0,1,0
845655,3,1,0,3,2,2,1.0447315107401616,1,0,1,1,10238,0.49611162648580914,0,5,1,6,0
519751,0,1,1,0,1,1,-1.7022929529376887,0,1,0,0,92101,0.8749501765745452,0,0,0,0,1
745325,3,0,0,0,0,2,0.7318060359738013,1,0,1,1,10238,0.002486210617670396,0,0,0,0,0
518073,2,1,0,2,2,2,-0.3200973986327934,0,0,1,1,10238,-1.7769196740466076,0,8,0,7,0
828111,0,1,0,0,1,1,-0.7882669699004307,1,1,0,1,10238,-0.6404040237803992,0,0,0,0,1
466025,3,0,0,3,0,2,1.268551829436544,1,0,1,1,10238,0.11727307639707303,0,3,1,6,0
639084,1,1,0,0,2,2,1.23385528495107,1,1,0,1,32765,0.49611162648580914,0,0,0,0,0
461923,1,1,0,1,2,3,-0.0030433877364575575,0,1,1,0,10238,1.2537887266632812,0,1,0,1,0
897135,1,1,0,0,0,0,-0.8685820663791705,0,1,1,1,10238,-1.0192425738691353,0,0,0,0,1
235726,1,0,0,0,2,2,1.4457570134380906,1,0,1,1,32765,-0.6404040237803992,0,0,0,0,0
682225,1,1,0,0,2,2,0.44138292129621604,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,0
396326,2,1,0,2,1,0,-0.21759381365077884,1,1,0,1,10238,-0.26156547369166305,0,5,0,4,0
866306,0,0,0,0,1,1,-0.0030433877364575575,1,1,1,1,32765,-1.3980811239578714,0,0,0,0,0
155779,2,0,0,2,1,3,-0.0030433877364575575,1,1,1,1,10238,-0.6404040237803992,0,3,0,0,0
869862,2,1,0,2,0,2,1.2763494096756127,0,1,1,1,32765,-2.1557582241353437,0,11,1,2,1
947354,2,0,1,2,0,3,-0.6134845404200656,1,1,0,1,10238,1.2537887266632812,0,3,0,2,0
370253,3,0,1,2,0,2,1.1988000553775393,1,0,1,1,10238,-0.6404040237803992,0,2,1,5,0
672542,3,1,0,2,2,2,-0.3392529422330675,1,1,1,1,10238,-0.26156547369166305,0,3,0,1,0
823828,2,0,0,2,0,3,0.06814011188985372,0,1,1,1,10238,-0.6404040237803992,0,0,0,1,0
36065,0,1,0,0,1,1,-0.5172991896843159,1,1,0,1,10238,0.8749501765745452,0,0,0,0,0
80718,1,1,0,1,2,2,0.8205682043842939,1,0,1,1,10238,0.002486210617670396,0,1,0,2,0
414572,2,0,0,2,0,2,0.4162696838983447,1,1,1,1,10238,-0.6404040237803992,0,3,0,4,0
24396,1,0,0,1,0,1,-0.7833029179423565,0,1,1,1,10238,-0.6404040237803992,0,3,0,1,0
329598,1,0,1,0,1,0,-0.0030433877364575575,0,1,1,0,10238,0.8749501765745452,0,0,0,0,1
603341,3,1,0,3,0,2,0.6912904108351228,1,1,0,1,10238,0.002486210617670396,0,2,0,4,0
220700,0,1,1,0,1,1,-1.6982585983160925,0,1,0,1,32765,-1.0192425738691353,1,0,0,0,1
447863,0,1,0,0,0,0,-0.0030433877364575575,0,0,0,1,32765,0.11727307639707303,0,0,0,0,0
962434,1,1,0,1,0,2,0.6548825540889348,1,1,1,1,10238,-0.6404040237803992,0,1,0,2,0
634006,1,1,0,1,2,2,1.0046680084975657,0,0,1,0,32765,-0.26156547369166305,0,6,0,1,0
245523,2,0,0,1,1,3,-1.4214992445150836,1,1,1,1,32765,0.11727307639707303,0,3,1,1,0
556806,3,1,0,0,0,2,-0.3279754907443453,1,0,1,1,92101,0.11727307639707303,0,0,0,0,1
136795,1,1,0,1,2,2,1.3995829541601805,1,1,1,1,21217,0.11727307639707303,0,2,0,0,1
745014,0,0,0,0,0,1,-0.5143371257155243,0,1,0,0,10238,2.0114658268407535,0,0,0,0,1
361686,3,1,0,2,2,2,0.5954775564610221,1,0,1,1,10238,-1.0192425738691353,0,1,1,4,0
180465,2,1,0,2,2,2,0.2366907546106738,1,1,1,1,10238,1.2537887266632812,0,3,4,5,1
15409,3,0,0,3,2,2,1.1438512644045584,1,1,0,1,10238,-0.26156547369166305,0,2,0,3,0
645283,0,0,0,0,1,1,-0.9482947326565716,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
746172,0,0,0,0,0,3,-1.5840943952355457,1,1,0,1,10238,0.49611162648580914,0,0,0,0,1
284609,1,0,0,1,2,0,0.8686526384097043,1,1,0,0,10238,2.0114658268407535,0,0,0,0,0
787173,2,1,0,2,1,0,0.6065422881612003,1,1,1,1,10238,0.11727307639707303,0,3,0,4,0
324523,0,1,0,0,1,3,-0.7893045245072756,0,1,0,1,32765,0.002486210617670396,0,0,0,0,1
946168,1,1,0,0,2,0,0.38949972495383284,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
164865,0,1,0,0,1,1,0.31719719958727055,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
584870,1,1,0,1,0,0,0.6144227206446431,1,1,0,1,10238,-1.0192425738691353,0,0,0,1,0
592444,0,0,0,0,1,1,0.37804711510569655,1,1,0,1,10238,-0.6404040237803992,0,0,0,0,0
780408,1,1,1,0,0,1,-1.6043819705605766,0,1,1,0,32765,0.002486210617670396,0,0,0,0,1
313409,2,0,0,2,2,2,1.199451371636468,1,0,1,0,10238,0.49611162648580914,0,0,0,0,0
600015,3,1,0,1,2,2,0.062147535773053285,1,0,1,0,10238,-1.0192425738691353,0,2,0,1,0
449608,3,0,0,1,0,0,-0.40921509570872605,1,0,0,1,10238,0.8749501765745452,0,0,0,0,0
392143,3,1,0,2,0,2,0.7531865418761087,0,1,0,0,10238,0.49611162648580914,0,4,0,1,0
508287,3,1,0,2,2,2,0.9942813764570024,1,1,1,1,10238,0.49611162648580914,0,4,3,0,0
102757,3,0,1,1,1,2,1.3026087903169117,1,0,1,1,10238,-0.26156547369166305,0,1,0,0,0
426769,1,1,0,1,2,2,1.1610592028676467,1,1,1,1,10238,0.8749501765745452,0,2,0,2,0
319786,0,1,0,0,2,2,0.7087136404163992,1,1,1,0,10238,0.49611162648580914,0,0,0,0,1
472257,2,1,0,2,2,2,1.5815383617340455,1,0,1,1,10238,-0.26156547369166305,0,2,0,5,0
614120,2,1,0,2,2,2,-0.43522554238590594,0,1,0,1,10238,0.49611162648580914,1,0,3,1,0
455627,2,1,0,0,1,0,-0.20124365228007376,1,0,0,1,92101,0.002486210617670396,0,0,0,0,0
886751,2,1,0,0,1,0,0.1963272844392712,1,1,1,1,32765,-1.7769196740466076,0,0,0,0,1
424339,0,0,0,0,1,1,-0.0030433877364575575,0,1,0,0,32765,-0.26156547369166305,0,0,0,0,1
954045,0,1,0,0,2,3,-0.3542531016509004,0,1,0,1,10238,-1.0192425738691353,0,0,0,0,1
539780,2,1,0,2,2,2,0.49587712582375587,1,0,1,1,32765,-1.7769196740466076,0,12,1,3,0
458428,1,0,0,1,0,2,2.374225569988765,1,0,0,0,10238,0.8749501765745452,0,1,0,1,0
237986,0,0,0,0,0,1,-1.7674731030543003,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
448925,1,0,0,0,1,1,-0.0030433877364575575,0,1,0,1,10238,2.0114658268407535,0,0,0,0,0
140311,0,0,0,0,0,3,-0.0436241706926314,0,1,0,0,10238,0.11727307639707303,0,0,0,0,1
67509,1,1,0,1,2,2,-0.0030433877364575575,1,1,1,1,10238,0.002486210617670396,0,1,0,2,0
757295,0,1,0,0,0,2,0.7780966288349763,1,0,1,1,32765,-0.6404040237803992,0,0,0,0,1
2654,0,1,0,0,0,1,-2.2294175391456617,0,1,0,1,10238,0.11727307639707303,0,0,0,0,1
125456,2,0,1,2,0,2,-0.23710520155875456,0,0,1,1,10238,-1.0192425738691353,0,2,1,3,0
510231,1,0,0,1,0,3,-1.0128864332144556,0,1,0,1,10238,-0.26156547369166305,0,0,0,1,0
123705,2,0,1,2,0,2,0.3452870897852936,1,1,0,1,10238,0.8749501765745452,0,3,0,1,0
252060,1,1,0,1,2,2,-0.0973186917011064,1,1,1,1,10238,-1.0192425738691353,0,5,0,2,0
683736,1,0,0,1,0,3,-0.5865637891590173,1,1,1,1,10238,0.8749501765745452,0,0,0,1,0
40343,3,1,0,1,0,2,0.998125137042733,1,0,1,1,92101,-0.26156547369166305,0,2,0,0,0
750098,2,0,1,2,2,2,1.373538179462404,1,1,1,1,10238,-1.0192425738691353,0,4,2,1,0
837247,0,1,0,0,1,3,-1.1456783413493683,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,0
999976,2,0,0,1,0,0,-0.34845184323758954,1,1,1,1,10238,-1.0192425738691353,0,0,0,1,0
935123,3,1,0,3,0,2,1.2457935989524855,1,1,1,1,32765,0.11727307639707303,0,11,1,1,0
345979,3,1,0,3,2,2,0.39426273588704114,0,0,1,1,10238,-1.0192425738691353,0,5,1,7,0
278816,1,1,1,1,1,2,-0.35828156684981066,1,1,1,0,32765,-1.3980811239578714,0,6,0,2,0
457341,2,0,1,2,2,2,0.8228903537085335,1,1,1,1,10238,-1.3980811239578714,0,3,2,4,0
845448,2,1,0,0,0,2,1.245658234613809,0,0,1,1,32765,-0.26156547369166305,0,0,0,0,1
303039,0,0,0,0,0,0,1.0560103248796229,1,0,0,1,10238,0.11727307639707303,0,0,0,0,0
782130,3,1,0,1,0,2,-0.24884359852970042,1,1,1,1,32765,-1.3980811239578714,0,5,1,0,0
347755,3,1,1,0,2,2,1.2720699934815451,1,0,1,1,10238,-1.0192425738691353,0,0,0,0,0
12333,2,1,0,2,2,2,0.5231496334402888,1,1,1,0,10238,-0.26156547369166305,0,4,0,0,0
763764,3,1,0,3,2,2,0.6209056046725878,1,1,1,0,10238,1.2537887266632812,0,2,0,2,0
655511,0,0,0,0,1,1,-1.069643785059091,0,1,1,1,10238,-0.26156547369166305,0,0,0,0,1
885622,2,1,0,2,2,2,-0.82707276090801,1,0,1,1,10238,-0.6404040237803992,0,1,0,4,0
328664,1,1,0,0,0,3,-1.1547755670526958,0,1,0,0,32765,-0.6404040237803992,0,0,0,0,1
606142,2,1,0,1,0,0,-0.05212619517226968,1,0,1,1,32765,-1.3980811239578714,0,2,0,2,0
206134,1,1,0,0,0,0,0.7481611937305499,0,1,0,0,10238,0.11727307639707303,0,0,0,0,1
195959,2,1,0,1,2,2,1.22225744886823,1,0,1,1,92101,0.11727307639707303,0,2,0,0,0
647122,1,1,0,1,2,2,0.7427086738247589,0,0,0,0,10238,0.49611162648580914,0,3,0,1,1
55396,1,0,0,0,1,3,0.08697567892137185,0,1,0,0,32765,1.2537887266632812,0,0,0,0,1
349851,1,1,0,1,2,0,-0.8648156073531652,1,0,0,1,10238,1.2537887266632812,0,1,0,0,0
329801,2,1,0,1,2,2,1.0474327002290353,1,0,0,1,32765,-1.0192425738691353,0,3,1,1,0
890672,3,1,0,1,2,2,0.8919878860437466,1,1,0,1,10238,-0.26156547369166305,0,3,0,2,0
25825,0,1,0,0,1,1,-0.0030433877364575575,0,1,0,1,10238,1.2537887266632812,0,0,0,0,1
273676,2,0,0,2,2,2,1.483140004609244,1,1,1,1,10238,-1.0192425738691353,0,2,2,1,0
573910,2,1,0,2,2,2,0.7278024372262321,0,1,1,1,92101,-0.6404040237803992,0,10,0,2,0
242100,3,0,0,3,2,2,-0.3487918823364358,1,0,0,1,10238,-0.6404040237803992,0,2,0,1,0
587145,2,1,0,2,0,2,1.135689671651946,1,0,0,1,10238,1.2537887266632812,0,5,0,3,0
273939,3,1,0,2,0,2,1.1944398193673185,1,0,1,1,32765,-2.1557582241353437,0,8,1,2,0
905593,0,0,0,0,2,3,0.15050309536186793,1,1,0,1,32765,-0.26156547369166305,0,0,0,0,1
545992,1,1,0,1,0,2,1.1141800911604185,1,1,1,0,10238,-1.0192425738691353,0,2,0,3,0
969562,1,1,0,1,0,3,-2.312079890056326,1,1,1,1,32765,-0.6404040237803992,0,4,0,1,0
363787,2,1,0,2,1,3,0.06021258712069845,1,1,0,0,32765,0.8749501765745452,0,4,0,1,0
416920,3,1,0,3,2,2,0.5270708649547637,1,0,1,1,32765,-0.26156547369166305,0,13,1,3,0
664716,2,0,0,2,0,2,-0.3279489075070451,1,0,1,1,10238,-1.0192425738691353,0,2,0,2,0
906950,2,1,1,1,2,2,-0.07544227331286284,0,0,1,1,10238,-0.26156547369166305,0,3,0,2,0
344660,1,1,0,1,2,0,-0.10826849882369347,1,1,0,0,32765,0.49611162648580914,0,4,0,3,1
129882,0,0,0,0,0,0,-0.8209034405218957,1,0,0,0,10238,0.11727307639707303,0,0,0,0,0
851428,2,0,0,1,0,3,-1.8353263966900526,0,1,0,1,10238,0.11727307639707303,0,0,0,2,1
766789,1,0,0,1,0,3,1.1197258641080339,1,1,0,1,92101,0.11727307639707303,0,1,0,0,0
534886,3,0,0,3,0,2,0.559539644850809,1,1,1,1,10238,0.11727307639707303,0,2,0,2,0
791078,1,1,1,1,2,2,0.45906453101368433,1,0,0,1,10238,0.8749501765745452,0,1,0,0,0
924520,1,0,0,0,0,2,1.8152432257144748,1,1,0,1,32765,-1.0192425738691353,0,0,0,0,0
449811,1,1,0,1,0,0,-0.0030433877364575575,1,0,0,1,10238,0.49611162648580914,0,1,0,0,0
435122,3,1,0,3,2,2,0.7338100332955297,1,1,1,1,10238,-0.6404040237803992,0,6,1,9,0
102844,2,0,0,0,0,0,1.0204764353642606,1,1,1,1,32765,-1.0192425738691353,0,0,0,0,0
9863,2,1,0,2,0,2,1.5857287052216067,1,0,0,0,10238,1.2537887266632812,0,2,2,1,0
592668,0,0,0,0,0,3,-1.67727366915349,1,1,0,0,10238,1.2537887266632812,0,0,0,0,1
457936,2,0,0,2,0,0,-0.9384195950516383,0,1,1,1,32765,0.11727307639707303,0,2,1,2,0
384974,2,1,0,2,2,0,-0.11694256373308864,0,1,1,1,10238,-1.3980811239578714,0,1,0,3,0
933410,3,0,0,3,0,0,1.180215962845416,1,1,1,1,10238,0.11727307639707303,0,3,0,1,0
297690,1,0,0,1,0,3,-0.06067471914605563,0,1,1,1,10238,-1.0192425738691353,0,2,0,0,0
280096,2,1,0,1,0,2,1.6482818879723717,1,0,0,1,10238,0.002486210617670396,0,0,0,2,0
512035,2,0,0,2,0,3,-0.5069112180887881,0,1,0,0,32765,-1.7769196740466076,0,2,0,0,0
518188,1,0,0,0,1,0,-0.6065373697210794,1,0,1,1,32765,0.11727307639707303,0,0,0,0,0
942224,2,0,0,2,1,0,0.35023785397401325,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
347653,2,1,0,2,2,2,-0.3795757792372326,1,0,0,1,32765,-0.26156547369166305,0,5,3,3,0
978369,1,1,0,0,2,3,-1.8390215975508533,0,1,0,1,32765,0.11727307639707303,0,0,0,0,1
290516,3,0,0,2,1,2,1.2121674281704713,1,1,1,1,32765,-0.6404040237803992,0,1,0,1,0
430766,0,0,0,0,0,1,-1.7355586294625869,1,1,0,1,92101,0.8749501765745452,0,0,0,0,1
212303,3,1,0,3,0,2,1.4818227139727023,1,1,0,1,10238,0.11727307639707303,0,1,1,7,0
753838,2,1,0,1,1,2,-0.08818077894039963,1,1,0,1,10238,-0.6404040237803992,0,0,0,0,0
754299,0,0,0,0,1,1,-0.0030433877364575575,1,1,0,0,10238,0.002486210617670396,0,0,0,0,1
872973,2,1,0,2,2,2,1.2156782785533125,1,0,1,0,10238,0.49611162648580914,0,1,1,1,0
517511,1,0,0,1,1,1,-1.3103303094295309,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
357194,0,0,0,0,0,1,0.6154487119666846,0,1,0,0,10238,-0.26156547369166305,0,0,0,0,1
632227,0,0,0,0,2,0,0.32504682230654386,1,1,1,1,32765,-1.7769196740466076,0,0,0,0,1
73173,2,0,0,2,0,0,-0.28210035238676423,1,1,0,0,10238,0.11727307639707303,0,2,1,1,0
717908,2,0,0,0,2,2,0.3965190237588905,1,1,0,1,10238,0.11727307639707303,0,0,0,0,0
196865,2,1,0,2,0,2,-0.0030433877364575575,1,0,1,1,10238,-2.1557582241353437,0,6,0,5,0
826053,3,1,0,3,2,2,1.6034537272979335,1,0,1,1,10238,0.11727307639707303,0,6,1,3,0
394342,0,0,0,0,1,3,-0.4232780747589033,1,1,0,0,32765,0.11727307639707303,1,0,0,0,1
344827,2,1,0,2,1,0,-0.4356715218057744,1,0,1,1,10238,-0.6404040237803992,0,3,1,3,0
425747,1,0,0,0,2,2,0.708229160339207,0,0,1,1,32765,-2.1557582241353437,0,0,0,0,0
582667,3,0,0,0,2,2,1.2986437230210333,1,1,0,1,10238,0.11727307639707303,0,0,0,0,1
53828,0,1,1,0,0,3,-0.13467500725185838,0,1,1,1,10238,-1.3980811239578714,0,0,0,0,1
339853,2,1,0,2,2,2,1.446392355119145,1,0,1,1,32765,-1.7769196740466076,0,12,0,5,0
932809,0,0,0,0,1,1,-1.4394226362049394,1,1,0,0,92101,0.49611162648580914,0,0,0,0,1
7866,0,0,0,0,2,3,-0.0030433877364575575,1,1,0,1,10238,1.2537887266632812,1,0,0,0,0
272776,3,1,0,3,0,2,0.3262550700895897,1,1,1,1,32765,0.002486210617670396,0,17,0,3,0
26248,2,1,0,2,0,2,0.8804383663227064,1,0,1,1,92101,-0.6404040237803992,1,4,1,4,1
545309,3,1,1,2,0,2,0.26115273733835126,1,0,1,1,10238,-1.7769196740466076,1,2,0,1,0
918612,1,0,0,0,0,0,-0.0351160566269213,0,0,0,0,92101,1.6326272767520174,0,0,0,0,1
910531,0,1,0,0,0,1,-1.4165795364454685,1,1,0,1,10238,1.2537887266632812,1,0,0,0,1
854685,1,0,0,0,1,3,-0.40326180550560753,0,1,0,0,10238,2.39030437692949,0,0,0,0,1
829614,2,1,0,1,2,0,-0.8118523293831298,1,0,0,0,32765,-0.26156547369166305,0,1,0,1,0
498195,3,0,0,3,0,2,-0.13817858246549972,1,1,1,0,10238,-0.26156547369166305,0,1,0,5,0
277626,1,1,0,1,1,1,-1.1755175671527405,0,1,0,1,10238,1.2537887266632812,0,0,0,2,1
527665,2,1,0,2,0,3,-0.26668035026804204,1,1,0,1,10238,0.11727307639707303,0,3,1,3,0
449921,2,1,0,1,2,2,0.8984595686207,1,1,1,1,10238,0.11727307639707303,0,1,0,0,0
953688,0,0,0,0,0,1,-0.9995202998947949,1,1,0,0,10238,0.11727307639707303,0,0,0,0,1
925647,2,1,0,0,0,0,0.7431211797677136,1,1,1,1,32765,0.49611162648580914,0,0,0,0,1
104866,2,0,0,0,0,3,-0.0030433877364575575,0,1,0,1,10238,-0.6404040237803992,0,0,0,0,1
400562,1,0,1,1,1,0,-0.16455660610420259,0,0,1,1,10238,-1.3980811239578714,0,2,0,3,0
508723,2,0,0,2,2,0,-0.0030433877364575575,1,1,0,1,10238,0.8749501765745452,0,0,0,3,0
277802,1,1,0,1,2,2,0.39973707360184146,0,0,1,0,92101,2.0114658268407535,0,0,0,0,1
630035,2,0,0,2,0,2,1.764347296777649,1,1,1,1,10238,0.49611162648580914,0,3,1,0,0
276256,2,0,0,1,0,2,0.666340799306229,1,1,0,0,10238,0.8749501765745452,0,0,0,1,0
177582,0,1,1,0,1,3,-0.9519769536916878,0,1,0,0,10238,1.2537887266632812,0,0,0,0,1
403686,0,1,0,0,2,0,-0.15146404224225005,1,1,1,1,10238,-2.1557582241353437,0,0,0,0,0
650746,1,0,0,1,1,3,-0.0030433877364575575,0,1,0,1,10238,0.49611162648580914,0,0,0,3,1
776379,2,0,0,2,0,2,2.0043362055583978,1,1,0,1,32765,0.49611162648580914,0,3,0,0,0
777885,2,0,0,2,0,2,0.785641071678831,1,1,1,1,10238,1.2537887266632812,0,2,0,1,0
781035,0,1,0,0,0,1,-2.1696062945298835,1,1,0,0,32765,0.11727307639707303,0,0,0,0,1
828324,1,1,0,0,0,1,-1.2754849665627823,0,1,1,1,32765,-1.3980811239578714,0,0,0,0,1
813341,3,0,1,3,1,0,-0.22128498814809627,1,1,1,1,32765,-2.5345967742240796,0,3,0,0,0
827898,2,1,0,2,2,2,1.1806930137815739,1,0,0,1,21217,-0.26156547369166305,0,3,0,1,1
457285,2,0,0,2,0,0,0.6466166839111169,1,1,0,1,10238,0.002486210617670396,0,1,0,0,0
680919,0,0,0,0,0,3,-0.69722370105689,0,1,0,1,10238,1.2537887266632812,0,0,0,0,1
79260,1,1,0,1,2,0,-0.2998518807144733,0,1,0,1,10238,0.49611162648580914,0,2,0,4,1
308586,0,0,0,0,1,3,-0.6184530190683941,0,0,1,1,92101,0.11727307639707303,0,0,0,0,1
171762,1,1,0,1,1,1,-0.9484392275250598,0,1,0,1,10238,-0.26156547369166305,0,2,1,4,0
85568,3,1,1,2,2,2,-0.7845361245598442,1,1,1,1,10238,0.002486210617670396,0,1,0,1,0
973470,0,1,1,0,2,0,-0.3558471874550919,1,1,0,1,32765,-0.26156547369166305,0,0,0,0,1
456102,1,1,0,1,2,0,-1.4437666666795343,1,0,0,1,10238,0.002486210617670396,0,3,0,1,0
702884,3,1,0,0,2,2,-0.0030433877364575575,1,1,1,1,10238,-0.26156547369166305,0,0,0,0,1
145769,0,0,0,0,1,1,-0.0030433877364575575,0,1,0,0,10238,0.49611162648580914,0,0,0,0,1
486729,3,0,0,3,0,2,0.9383990003587114,0,1,1,1,10238,0.002486210617670396,0,2,1,4,0
46172,2,0,0,2,0,2,0.9203812547284116,1,1,0,1,10238,-0.26156547369166305,0,1,0,3,0
366895,0,1,0,0,2,1,-1.6294872091216237,1,1,0,1,10238,1.2537887266632812,0,0,0,0,1
949933,2,1,1,1,1,1,-0.0030433877364575575,0,1,0,1,10238,-1.0192425738691353,0,0,0,0,1
795366,0,0,0,0,1,1,-0.0030433877364575575,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
685602,3,0,0,3,0,2,1.1389071210047406,0,1,1,1,10238,-1.0192425738691353,0,3,0,0,0
454978,1,0,0,0,2,2,0.32170117600398823,1,0,1,0,10238,0.11727307639707303,0,0,0,0,0
811551,0,1,0,0,2,3,-1.1263618355928608,1,1,1,0,32765,0.49611162648580914,0,0,0,0,0
569958,3,1,0,3,0,2,0.6954936340666764,1,1,1,1,10238,0.49611162648580914,0,4,0,0,0
841491,1,0,0,1,0,3,1.0063273475653993,0,1,0,1,10238,0.11727307639707303,0,0,0,1,0
116199,0,1,0,0,0,3,-0.9123441491643438,1,0,0,1,32765,0.49611162648580914,0,0,0,0,1
893542,2,1,1,1,0,2,2.1300251696889276,1,1,0,1,10238,0.002486210617670396,0,1,0,1,0
96421,3,1,0,3,2,2,1.4474882804486116,1,0,0,0,10238,0.8749501765745452,0,5,0,2,0
293475,3,0,0,3,2,2,1.0817283174535404,1,0,1,1,10238,-0.26156547369166305,0,0,0,2,0
203613,3,1,0,1,2,2,-0.0030433877364575575,1,0,0,1,92101,-0.26156547369166305,0,1,1,2,0
78172,1,1,0,1,2,0,-0.0030433877364575575,1,1,1,0,10238,-1.0192425738691353,1,2,1,0,0
329676,1,0,0,1,2,0,0.5977664016773675,0,0,0,1,10238,-0.26156547369166305,1,0,0,0,0
200506,1,0,0,1,0,0,-0.7138744154493742,1,0,0,1,10238,2.0114658268407535,0,0,0,1,0
642689,1,1,0,1,1,0,-0.8036899359769752,1,1,1,1,10238,-1.0192425738691353,0,0,0,0,0
